ticker,period_end,filed,avail,rev,gp,oi,ni,sh,split_fac,sh_now,dps,dps_now,inv,equity,cash,debt
IBKR,2009-06-30,2010-09-07,2010-09-07,354882000,,,1.2818e+07,41758253,4,167033012.0,,,,,8.63769e+08,0
IBKR,2009-09-30,2010-11-09,2010-11-09,286665000,,,8.41e+06,41973518,4,167894072.0,,,,,8.59935e+08,0
IBKR,2010-03-31,2011-05-06,2011-05-06,225730000,,,3.891e+06,41966053,4,167864212.0,,,,,8.50221e+08,0
IBKR,2010-06-30,2010-09-07,2010-09-07,243850000,,,3.84e+06,42441995,4,169767980.0,,,,6.01124e+08,1.11104e+09,1.50511e+08
IBKR,2010-09-30,2010-11-09,2010-11-09,315097000,,,1.1036e+07,42784799,4,171139196.0,,,,6.23191e+08,1.29172e+09,1.48087e+08
IBKR,2010-12-31,2011-02-28,2011-02-28,203640000,,,-2.8083e+07,42498705,4,169994820.0,,,,4.87827e+08,1.35422e+09,1.8738e+08
IBKR,2011-03-31,2011-05-06,2011-05-06,385635000,,,1.6251e+07,42791822,4,171167288.0,,,,5.05258e+08,1.17616e+09,1.71398e+08
IBKR,2011-06-30,2011-09-08,2011-09-08,321377000,,,9.561e+06,43470928,4,173883712.0,0.1,0.025,,5.30595e+08,1.42294e+09,4.2964e+07
IBKR,2011-09-30,2011-11-08,2011-11-08,408863000,,,2.2494e+07,45208557,4,180834228.0,0.1,0.025,,5.65679e+08,1.55574e+09,1.51834e+08
IBKR,2011-12-31,2012-02-29,2012-02-29,328693000,,,1.3552e+07,44364902,4,177459608.0,,,,5.71235e+08,1.6955e+09,6.538e+06
IBKR,2012-03-31,2012-05-15,2012-05-15,323065000,,,1.1084e+07,45951464,4,183805856.0,0.1,0.025,,5.96963e+08,1.5514e+09,1.4474e+07
IBKR,2012-06-30,2012-08-31,2012-08-31,277021000,,,7.984e+06,46957081,4,187828324.0,0.1,0.025,,6.17589e+08,2.0035e+09,1.3349e+07
IBKR,2012-09-30,2012-11-09,2012-11-09,332798000,,,1.2488e+07,47679818,4,190719272.0,0.1,0.025,,6.29609e+08,1.6595e+09,1.687e+07
IBKR,2012-12-31,2013-03-08,2013-03-08,259586000,,,9.112e+06,47070522,4,188282088.0,-0.20000000000000004,-0.05000000000000001,,5.98498e+08,1.61459e+09,1.1042e+08
IBKR,2013-03-31,2013-05-10,2013-05-10,228945000,,,6.557e+06,47688314,4,190753256.0,0.1,0.025,,5.97526e+08,1.18487e+09,1.8847e+07
IBKR,2013-06-30,2013-08-09,2013-08-09,297530000,,,1.0378e+07,49012567,4,196050268.0,0.1,0.025,,6.26316e+08,1.41485e+09,1.2826e+07
IBKR,2013-09-30,2013-11-12,2013-11-12,338443000,,,1.6447e+07,50988214,4,203952856.0,0.1,0.025,,6.42598e+08,1.54852e+09,2.579e+06
IBKR,2013-12-31,2014-03-03,2014-03-03,262942000,,,3.621e+06,50924736,4,203698944.0,-0.20000000000000004,-0.05000000000000001,,7.07264e+08,1.21324e+09,2.4635e+07
IBKR,2014-03-31,2014-05-12,2014-05-12,369194000,,,1.9089e+07,56041282,4,224165128.0,0.1,0.025,,7.23043e+08,9.91439e+08,3.3603e+07
IBKR,2014-06-30,2014-08-11,2014-08-11,321241000,,,1.5161e+07,57300230,4,229200920.0,0.1,0.025,,7.62354e+08,9.9963e+08,1.5193e+07
IBKR,2014-09-30,2014-11-10,2014-11-10,195104000,,,3.191e+06,58220070,4,232880280.0,0.1,0.025,,7.5086e+08,1.01076e+09,5.9362e+07
IBKR,2014-12-31,2015-03-02,2015-03-02,230009000,,,7.092e+06,57709668,4,230838672.0,-0.20000000000000004,-0.05000000000000001,,7.66324e+08,1.26932e+09,3.3791e+07
IBKR,2015-03-31,2015-05-11,2015-05-11,187000000,,,-1.3e+07,58473348,4,233893392.0,0.1,0.025,,7.48e+08,9.9e+08,2.9e+07
IBKR,2015-06-30,2015-08-10,2015-08-10,405000000,,,2.3e+07,61038926,4,244155704.0,0.1,0.025,,7.74e+08,1.041e+09,9e+06
IBKR,2015-09-30,2015-11-09,2015-11-09,375000000,,,2.2e+07,64028731,4,256114924.0,0.1,0.025,,8.41e+08,1.588e+09,4e+06
IBKR,2015-12-31,2016-02-29,2016-02-29,289000000,,,1.7e+07,62509796,4,250039184.0,-0.20000000000000004,-0.05000000000000001,,8.63e+08,1.601e+09,0
IBKR,2016-03-31,2016-05-10,2016-05-10,507000000,,,3.3e+07,65255903,4,261023612.0,0.1,0.025,,8.97e+08,1.747e+09,4e+06
IBKR,2016-06-30,2016-08-09,2016-08-09,387000000,,,2.7e+07,66470913,4,265883652.0,,,,9.15e+08,1.443e+09,8e+06
IBKR,2016-09-30,2016-11-09,2016-11-09,366000000,,,2e+07,68470224,4,273880896.0,,,,9.81e+08,1.55e+09,2.4e+07
IBKR,2016-12-31,2017-02-28,2017-02-28,215000000,,,4e+06,67299413,4,269197652.0,,,,9.74e+08,1.925e+09,7.4e+07
IBKR,2017-03-31,2017-05-09,2017-05-09,409000000,,,2.4e+07,69157614,4,276630456.0,0.1,0.025,,9.97e+08,1.656e+09,3.8e+07
IBKR,2017-06-30,2017-08-08,2017-08-08,438000000,,,2.3e+07,70063427,4,280253708.0,,,,1.049e+09,2.115e+09,9e+06
IBKR,2017-09-30,2017-11-08,2017-11-08,487000000,,,3.1e+07,71973483,4,287893932.0,,,,1.096e+09,2.056e+09,3.8e+07
IBKR,2017-12-31,2018-03-01,2018-03-01,593000000,,,-2e+06,70904921,4,283619684.0,,,,1.09e+09,1.732e+09,1.5e+07
IBKR,2018-03-31,2018-05-09,2018-05-09,621000000,,,4.6e+07,72512462,4,290049848.0,0.1,0.025,,1.132e+09,1.901e+09,1.9e+07
IBKR,2018-06-30,2018-08-08,2018-08-08,553000000,,,4.1e+07,73329496,4,293317984.0,,,,1.183e+09,2.5e+09,1.93e+08
IBKR,2018-09-30,2018-11-07,2018-11-07,558000000,,,3.9e+07,75360089,4,301440356.0,,,,1.243e+09,3.062e+09,2.8e+07
IBKR,2018-12-31,2019-02-28,2019-02-28,634000000,,,4.3e+07,74266370,4,297065480.0,,,,1.282e+09,2.597e+09,1.7e+07
IBKR,2019-03-31,2019-05-09,2019-05-09,720000000,,,4.9e+07,75977511,4,303910044.0,0.1,0.025,,1.325e+09,2.546e+09,1.5e+07
IBKR,2019-06-30,2019-08-08,2019-08-08,586000000,,,3.2e+07,76594934,4,306379736.0,,,,1.38e+09,3.162e+09,1.5e+07
IBKR,2019-09-30,2019-11-12,2019-11-12,643000000,,,3.6e+07,77348976,4,309395904.0,0.1,0.025,,1.405e+09,3.035e+09,1.5e+07
IBKR,2019-12-31,2020-02-28,2020-02-28,631000000,,,4.4e+07,76825863,4,307303452.0,,,,1.452e+09,2.882e+09,1.6e+07
IBKR,2020-03-31,2020-05-11,2020-05-11,307000000,,,4.6e+07,77568464,4,310273856.0,0.1,0.025,,1.486e+09,3.101e+09,1.4e+07
IBKR,2020-06-30,2020-08-07,2020-08-07,316000000,,,3.2e+07,78031462,4,312125848.0,,,,1.538e+09,3.115e+09,1.39e+08
IBKR,2020-09-30,2020-11-09,2020-11-09,324000000,,,4.6e+07,79120548,4,316482192.0,,,,1.609e+09,3.292e+09,6.28e+08
IBKR,2020-12-31,2021-03-01,2021-03-01,340000000,,,7.1e+07,80638908,4,322555632.0,,,,1.951e+09,4.292e+09,0
IBKR,2021-03-31,2021-05-10,2021-05-10,468000000,,,1.07e+08,91766142,4,367064568.0,0.1,0.025,,2.036e+09,2.627e+09,0
IBKR,2021-06-30,2021-08-09,2021-08-09,362000000,,,9.2e+07,92199169,4,368796676.0,0.1,0.025,,2.15e+09,3.218e+09,0
IBKR,2021-09-30,2021-11-09,2021-11-09,360000000,,,4.2e+07,96989968,4,387959872.0,0.1,0.025,,2.331e+09,2.838e+09,0
