ticker,month,mc,px
LMT,2012-09-01,3.35788e+10,102.125
LMT,2012-10-01,3.36328e+10,102.445
LMT,2012-11-01,3.39154e+10,103.306
LMT,2012-12-01,3.35484e+10,102.188
LMT,2013-01-01,3.1579e+10,96.1895
LMT,2013-02-01,3.24273e+10,98.7432
LMT,2013-03-01,3.51509e+10,107.037
LMT,2013-04-01,3.58558e+10,109.886
LMT,2013-05-01,3.87054e+10,118.619
LMT,2013-06-01,3.89012e+10,119.219
LMT,2013-07-01,4.30284e+10,132.029
LMT,2013-08-01,4.42804e+10,135.871
LMT,2013-09-01,4.5729e+10,140.316
LMT,2013-10-01,4.80412e+10,146.691
LMT,2013-11-01,5.15351e+10,157.359
LMT,2013-12-01,5.36121e+10,163.701
LMT,2014-01-01,5.44332e+10,166.208
LMT,2014-02-01,5.88525e+10,180.253
LMT,2014-03-01,5.87347e+10,179.892
LMT,2014-04-01,5.88194e+10,180.927
LMT,2014-05-01,5.91207e+10,181.854
LMT,2014-06-01,5.722e+10,176.007
LMT,2014-07-01,5.88976e+10,182.855
LMT,2014-08-01,6.18453e+10,192.006
LMT,2014-09-01,6.44562e+10,200.112
LMT,2014-10-01,6.71973e+10,208.622
LMT,2014-11-01,6.80812e+10,211.367
LMT,2014-12-01,6.7957e+10,210.981
LMT,2015-01-01,6.64747e+10,206.379
LMT,2015-02-01,7.11901e+10,220.813
LMT,2015-03-01,7.17283e+10,222.482
LMT,2015-04-01,6.54971e+10,204.551
LMT,2015-05-01,6.65889e+10,207.96
LMT,2015-06-01,6.48128e+10,202.413
LMT,2015-07-01,7.12882e+10,225.524
LMT,2015-08-01,6.97568e+10,220.679
LMT,2015-09-01,7.13439e+10,225.7
LMT,2015-10-01,7.48358e+10,239.321
LMT,2015-11-01,7.51619e+10,240.364
LMT,2015-12-01,7.39615e+10,236.525
LMT,2016-01-01,7.18692e+10,229.834
LMT,2016-02-01,7.45325e+10,236.837
LMT,2016-03-01,7.59753e+10,241.421
LMT,2016-04-01,7.7945e+10,253.233
LMT,2016-05-01,7.97926e+10,259.235
LMT,2016-06-01,8.27487e+10,268.839
LMT,2016-07-01,8.40806e+10,273.789
LMT,2016-08-01,8.13836e+10,265.007
LMT,2016-09-01,7.97336e+10,259.634
LMT,2016-10-01,8.06244e+10,266.88
LMT,2016-11-01,8.73973e+10,289.299
LMT,2016-12-01,8.18312e+10,270.875
LMT,2017-01-01,8.22885e+10,272.388
LMT,2017-02-01,8.81749e+10,290.91
LMT,2017-03-01,8.79554e+10,290.186
LMT,2017-04-01,8.55604e+10,292.214
LMT,2017-05-01,8.98421e+10,306.838
LMT,2017-06-01,8.76633e+10,299.396
LMT,2017-07-01,9.17502e+10,315.076
LMT,2017-08-01,9.64807e+10,331.321
LMT,2017-09-01,9.74963e+10,334.809
LMT,2017-10-01,9.64174e+10,332.474
LMT,2017-11-01,1.00471e+11,346.451
LMT,2017-12-01,1.00504e+11,346.566
LMT,2018-01-01,1.11083e+11,383.043
LMT,2018-02-01,1.11178e+11,382.581
LMT,2018-03-01,1.06038e+11,364.892
LMT,2018-04-01,9.97389e+10,346.436
LMT,2018-05-01,9.84016e+10,341.791
LMT,2018-06-01,9.18785e+10,319.133
LMT,2018-07-01,1.01134e+11,352.26
LMT,2018-08-01,9.99913e+10,348.281
LMT,2018-09-01,1.06664e+11,371.523
LMT,2018-10-01,9.04703e+10,315.557
LMT,2018-11-01,9.3178e+10,325.002
LMT,2018-12-01,8.06599e+10,281.339
LMT,2019-01-01,8.9239e+10,311.263
LMT,2019-02-01,9.60345e+10,334.848
LMT,2019-03-01,9.25496e+10,322.698
LMT,2019-04-01,1.01884e+11,358.367
LMT,2019-05-01,1.04143e+11,366.313
LMT,2019-06-01,1.10491e+11,388.641
LMT,2019-07-01,1.09918e+11,387.172
LMT,2019-08-01,1.17247e+11,412.985
LMT,2019-09-01,1.18373e+11,416.952
LMT,2019-10-01,1.1431e+11,402.641
LMT,2019-11-01,1.19399e+11,420.567
LMT,2019-12-01,1.18214e+11,416.394
LMT,2020-01-01,1.29976e+11,457.823
LMT,2020-02-01,1.12958e+11,398.019
LMT,2020-03-01,1.02892e+11,362.552
LMT,2020-04-01,1.17597e+11,416.124
LMT,2020-05-01,1.18121e+11,417.979
LMT,2020-06-01,1.09701e+11,388.185
LMT,2020-07-01,1.1319e+11,403.1
LMT,2020-08-01,1.18001e+11,420.231
LMT,2020-09-01,1.15168e+11,410.141
LMT,2020-10-01,1.05133e+11,374.671
LMT,2020-11-01,1.10368e+11,393.328
LMT,2020-12-01,1.06628e+11,380.001
LMT,2021-01-01,9.68734e+10,344.5
LMT,2021-02-01,1.00171e+11,356.226
LMT,2021-03-01,1.11259e+11,395.66
LMT,2021-04-01,1.14103e+11,407.51
LMT,2021-05-01,1.15371e+11,412.04
LMT,2021-06-01,1.12763e+11,402.727
LMT,2021-07-01,1.1014e+11,395.619
LMT,2021-08-01,1.07395e+11,385.758
LMT,2021-09-01,1.0226e+11,367.312
LMT,2021-10-01,9.80829e+10,353.707
LMT,2021-11-01,9.91918e+10,357.706
LMT,2021-12-01,1.04938e+11,378.427
LMT,2022-01-01,1.14935e+11,414.331
LMT,2022-02-01,1.29011e+11,465.074
LMT,2022-03-01,1.30482e+11,470.373
LMT,2022-04-01,1.23962e+11,460.484
LMT,2022-05-01,1.27044e+11,471.931
LMT,2022-06-01,1.23377e+11,458.311
LMT,2022-07-01,1.1764e+11,441.095
LMT,2022-08-01,1.20223e+11,450.781
LMT,2022-09-01,1.09858e+11,411.917
LMT,2022-10-01,1.37578e+11,518.967
LMT,2022-11-01,1.38012e+11,520.604
LMT,2022-12-01,1.37585e+11,518.991
LMT,2023-01-01,1.30768e+11,494.209
LMT,2023-02-01,1.33873e+11,505.944
LMT,2023-03-01,1.3265e+11,501.322
LMT,2023-04-01,1.25943e+11,492.541
LMT,2023-05-01,1.204e+11,470.865
LMT,2023-06-01,1.24044e+11,485.114
LMT,2023-07-01,1.19281e+11,470.351
LMT,2023-08-01,1.1981e+11,472.438
LMT,2023-09-01,1.0859e+11,428.195
LMT,2023-10-01,1.19101e+11,476.024
LMT,2023-11-01,1.17301e+11,468.831
LMT,2023-12-01,1.17937e+11,471.369
LMT,2024-01-01,1.12182e+11,446.586
LMT,2024-02-01,1.11877e+11,445.369
LMT,2024-03-01,1.17993e+11,469.719
LMT,2024-04-01,1.15994e+11,480.107
LMT,2024-05-01,1.17344e+11,485.694
LMT,2024-06-01,1.15779e+11,479.22
LMT,2024-07-01,1.33213e+11,555.981
LMT,2024-08-01,1.39649e+11,582.84
LMT,2024-09-01,1.42918e+11,596.486
LMT,2024-10-01,1.32946e+11,557.19
LMT,2024-11-01,1.28894e+11,540.211
LMT,2024-12-01,1.17588e+11,492.825
LMT,2025-01-01,1.12307e+11,469.509
LMT,2025-02-01,1.09255e+11,456.751
LMT,2025-03-01,1.07584e+11,449.766
LMT,2025-04-01,1.13184e+11,481.018
LMT,2025-05-01,1.14281e+11,485.68
LMT,2025-06-01,1.08977e+11,463.14
LMT,2025-07-01,9.86356e+10,420.98
LMT,2025-08-01,1.06754e+11,455.63
LMT,2025-09-01,1.07089e+11,457.06
NOC,2009-07-01,1.29671e+10,39.8007
NOC,2009-08-01,1.41986e+10,43.5808
NOC,2009-09-01,1.50534e+10,46.2044
NOC,2009-10-01,1.43496e+10,44.7586
NOC,2009-11-01,1.56862e+10,48.9277
NOC,2009-12-01,1.59887e+10,49.8711
NOC,2010-01-01,1.62001e+10,50.5304
NOC,2010-02-01,1.75363e+10,54.6982
NOC,2010-03-01,1.86218e+10,58.0841
NOC,2010-04-01,1.8392e+10,60.0849
NOC,2010-05-01,1.63999e+10,53.577
NOC,2010-06-01,1.46331e+10,47.8048
NOC,2010-07-01,1.56424e+10,51.4891
NOC,2010-08-01,1.44363e+10,47.5191
NOC,2010-09-01,1.61734e+10,53.2369
NOC,2010-10-01,1.652e+10,55.5106
