ticker,month,mc,px
POOL,2019-04-01,7.74008e+09,190.193
POOL,2019-05-01,7.57395e+09,186.111
POOL,2019-06-01,8.04689e+09,197.732
POOL,2019-07-01,8.0077e+09,196.037
POOL,2019-08-01,8.30496e+09,203.314
POOL,2019-09-01,8.53021e+09,208.828
POOL,2019-10-01,8.77512e+09,214.734
POOL,2019-11-01,8.7355e+09,213.765
POOL,2019-12-01,8.98605e+09,219.896
POOL,2020-01-01,9.27885e+09,227.061
POOL,2020-02-01,8.92669e+09,218.443
POOL,2020-03-01,8.32619e+09,203.749
POOL,2020-04-01,8.97608e+09,219.169
POOL,2020-05-01,1.14104e+10,278.608
POOL,2020-06-01,1.15306e+10,281.544
POOL,2020-07-01,1.33539e+10,327.985
POOL,2020-08-01,1.38241e+10,339.533
POOL,2020-09-01,1.41066e+10,346.472
POOL,2020-10-01,1.4797e+10,362.325
POOL,2020-11-01,1.46395e+10,358.469
POOL,2020-12-01,1.57564e+10,385.817
POOL,2021-01-01,1.49816e+10,366.846
POOL,2021-02-01,1.41694e+10,346.737
POOL,2021-03-01,1.46134e+10,357.601
POOL,2021-04-01,1.78757e+10,437.636
POOL,2021-05-01,1.84707e+10,452.204
POOL,2021-06-01,1.94062e+10,475.108
POOL,2021-07-01,2.01672e+10,494.96
POOL,2021-08-01,2.08639e+10,512.06
POOL,2021-09-01,1.8336e+10,450.017
POOL,2021-10-01,2.17155e+10,533.669
POOL,2021-11-01,2.33591e+10,574.06
POOL,2021-12-01,2.38596e+10,586.36
POOL,2022-01-01,2.00764e+10,493.386
POOL,2022-02-01,1.92312e+10,475.079
POOL,2022-03-01,1.7734e+10,438.092
POOL,2022-04-01,1.69576e+10,419.825
POOL,2022-05-01,1.66828e+10,413.023
POOL,2022-06-01,1.46995e+10,363.921
POOL,2022-07-01,1.48487e+10,370.625
POOL,2022-08-01,1.40817e+10,351.479
POOL,2022-09-01,1.32107e+10,329.739
POOL,2022-10-01,1.24777e+10,315.253
POOL,2022-11-01,1.3512e+10,341.384
POOL,2022-12-01,1.24012e+10,313.32
POOL,2023-01-01,1.58172e+10,399.627
POOL,2023-02-01,1.47215e+10,369.832
POOL,2023-03-01,1.40873e+10,353.899
POOL,2023-04-01,1.42286e+10,363.076
POOL,2023-05-01,1.27676e+10,325.795
POOL,2023-06-01,1.51258e+10,385.972
POOL,2023-07-01,1.55043e+10,396.377
POOL,2023-08-01,1.46923e+10,375.617
POOL,2023-09-01,1.43105e+10,365.857
POOL,2023-10-01,1.26599e+10,324.422
POOL,2023-11-01,1.38796e+10,355.679
POOL,2023-12-01,1.59333e+10,408.305
POOL,2024-01-01,1.48359e+10,380.184
POOL,2024-02-01,1.58991e+10,407.701
POOL,2024-03-01,1.60712e+10,412.115
POOL,2024-04-01,1.42432e+10,370.27
POOL,2024-05-01,1.42388e+10,370.156
POOL,2024-06-01,1.20369e+10,312.915
POOL,2024-07-01,1.45956e+10,380.837
POOL,2024-08-01,1.36737e+10,356.783
POOL,2024-09-01,1.46529e+10,382.333
POOL,2024-10-01,1.40127e+10,366.95
POOL,2024-11-01,1.45629e+10,381.358
POOL,2024-12-01,1.31668e+10,344.799
POOL,2025-01-01,1.32947e+10,348.146
POOL,2025-02-01,1.34152e+10,350.927
POOL,2025-03-01,1.22651e+10,320.841
POOL,2025-04-01,1.11172e+10,295.434
POOL,2025-05-01,1.1354e+10,301.726
POOL,2025-06-01,1.10098e+10,292.582
POOL,2025-07-01,1.15702e+10,309.305
POOL,2025-08-01,1.16227e+10,310.71
POOL,2025-09-01,1.20402e+10,321.87
PPG,2009-07-01,9.97899e+09,30.3497
PPG,2009-08-01,9.96562e+09,30.3091
PPG,2009-09-01,1.04722e+10,31.8499
PPG,2009-10-01,1.02498e+10,30.8729
PPG,2009-11-01,1.07061e+10,32.2474
PPG,2009-12-01,1.05449e+10,31.7616
PPG,2010-01-01,1.05706e+10,31.8391
PPG,2010-02-01,1.09955e+10,33.1191
PPG,2010-03-01,1.16864e+10,35.1999
PPG,2010-04-01,1.265e+10,37.8744
PPG,2010-05-01,1.14319e+10,34.2272
PPG,2010-06-01,1.07783e+10,32.2704
PPG,2010-07-01,1.23653e+10,37.1107
PPG,2010-08-01,1.16317e+10,34.9091
PPG,2010-09-01,1.28629e+10,38.6042
PPG,2010-10-01,1.35525e+10,40.6736
PPG,2010-11-01,1.35887e+10,41.0782
PPG,2010-12-01,1.46516e+10,44.2916
PPG,2011-01-01,1.46883e+10,44.4023
PPG,2011-02-01,1.53592e+10,46.2904
PPG,2011-03-01,1.65448e+10,49.8636
PPG,2011-04-01,1.6451e+10,49.5811
PPG,2011-05-01,1.51018e+10,46.4671
PPG,2011-06-01,1.54579e+10,47.5629
PPG,2011-07-01,1.43359e+10,44.1106
PPG,2011-08-01,1.28679e+10,40.1368
PPG,2011-09-01,1.18707e+10,37.0264
PPG,2011-10-01,1.43647e+10,45.2859
PPG,2011-11-01,1.45911e+10,45.9995
PPG,2011-12-01,1.38833e+10,43.7683
PPG,2012-01-01,1.48947e+10,46.9567
PPG,2012-02-01,1.52441e+10,47.8471
